58,12,22000,"failed","unknown_error","2019-9-10"
59,12,22000,"failed","unknown_error","2019-9-11"
60,12,22000,"failed","unknown_error","2019-9-12"
61,12,22000,"failed","unknown_error","2019-9-13"
62,12,22000,"failed","unknown_error","2019-9-14"
63,12,22000,"failed","unknown_error","2019-9-15"
64,12,22000,"failed","unknown_error","2019-9-16"
65,12,22000,"failed","unknown_error","2019-9-17"
66,12,22000,"failed","unknown_error","2019-9-18"
67,12,22000,"failed","unknown_error","2019-9-19"
68,12,22000,"failed","unknown_error","2019-9-20"
69,12,22000,"failed","unknown_error","2019-9-21"
70,13,3200,"success","","2018-10-11"
71,14,3200,"failed","card_expired","2018-11-11"
72,14,3200,"failed","card_expired","2018-11-12"
73,14,3200,"failed","card_expired","2018-11-13"
74,14,3200,"failed","card_expired","2018-11-14"
75,14,3200,"failed","card_expired","2018-11-15"
76,14,3200,"failed","card_expired","2018-11-16"
77,14,3200,"failed","card_expired","2018-11-17"
78,14,3200,"failed","card_expired","2018-11-18"
79,14,3200,"failed","card_expired","2018-11-19"
80,14,3200,"failed","card_expired","2018-11-20"
81,14,3200,"failed","card_expired","2018-11-21"
82,14,3200,"failed","card_expired","2018-11-22"
83,14,3200,"failed","card_expired","2018-11-23"
84,14,3200,"failed","card_expired","2018-11-24"
85,14,3200,"failed","card_expired","2018-11-25"
86,15,3200,"success","","2017-10-21"
87,16,3200,"success","","2017-11-21"
88,17,3200,"success","","2017-12-21"
89,18,3200,"success","","2018-1-21"
90,19,3200,"success","","2018-2-21"
91,20,3200,"success","","2018-3-21"
92,21,3200,"failed","insufficient_funds","2018-4-21"
93,21,3200,"success","","2018-4-22"
94,22,3200,"success","","2018-5-22"
95,23,3200,"failed","insufficient_funds","2018-6-22"
96,23,3200,"failed","insufficient_funds","2018-6-23"
97,23,3200,"failed","insufficient_funds","2018-6-24"
98,23,3200,"failed","insufficient_funds","2018-6-25"
99,23,3200,"failed","insufficient_funds","2018-6-26"
100,23,3200,"failed","insufficient_funds","2018-6-27"
101,23,3200,"failed","insufficient_funds","2018-6-28"
102,23,3200,"failed","insufficient_funds","2018-6-29"
103,23,3200,"failed","insufficient_funds","2018-6-30"
104,23,3200,"failed","insufficient_funds","2018-7-1"
105,23,3200,"failed","insufficient_funds","2018-7-2"
106,23,3200,"failed","insufficient_funds","2018-7-3"
107,23,3200,"failed","insufficient_funds","2018-7-4"
108,23,3200,"failed","insufficient_funds","2018-7-5"
109,23,3200,"failed","insufficient_funds","2018-7-6"
110,24,22000,"success","","2019-5-8"
111,25,22000,"failed","card_expired","2018-3-5"
112,25,22000,"failed","card_expired","2018-3-6"
113,25,22000,"failed","card_expired","2018-3-7"
114,25,22000,"failed","card_expired","2018-3-8"
115,25,22000,"failed","card_expired","2018-3-9"
116,25,22000,"failed","card_expired","2018-3-10"
117,25,22000,"failed","card_expired","2018-3-11"
118,25,22000,"failed","card_expired","2018-3-12"
119,25,22000,"failed","card_expired","2018-3-13"
120,25,22000,"failed","card_expired","2018-3-14"
121,25,22000,"failed","card_expired","2018-3-15"
122,25,22000,"failed","card_expired","2018-3-16"
123,25,22000,"failed","card_expired","2018-3-17"
124,25,22000,"failed","card_expired","2018-3-18"
125,25,22000,"failed","card_expired","2018-3-19"
126,26,22000,"failed","card_expired","2019-9-5"
127,26,22000,"failed","card_expired","2019-9-6"
128,26,22000,"failed","card_expired","2019-9-7"
129,26,22000,"failed","card_expired","2019-9-8"
130,26,22000,"failed","card_expired","2019-9-9"
131,26,22000,"failed","card_expired","2019-9-10"
132,26,22000,"failed","card_expired","2019-9-11"
133,26,22000,"failed","card_expired","2019-9-12"
134,26,22000,"failed","card_expired","2019-9-13"
135,26,22000,"failed","card_expired","2019-9-14"
136,26,22000,"failed","card_expired","2019-9-15"
137,26,22000,"failed","card_expired","2019-9-16"
138,26,22000,"failed","card_expired","2019-9-17"
139,26,22000,"failed","card_expired","2019-9-18"
140,26,22000,"failed","card_expired","2019-9-19"
141,27,22000,"success","","2018-3-19"
142,28,22000,"success","","2019-3-19"
143,29,22000,"success","","2017-1-31"
144,30,22000,"failed","unknown_error","2018-1-31"
145,30,22000,"success","","2018-2-1"
146,31,22000,"failed","insufficient_funds","2019-2-1"
147,31,22000,"failed","insufficient_funds","2019-2-2"
148,31,22000,"failed","insufficient_funds","2019-2-3"
149,31,22000,"failed","insufficient_funds","2019-2-4"
150,31,22000,"failed","insufficient_funds","2019-2-5"
151,31,22000,"failed","insufficient_funds","2019-2-6"
152,31,22000,"failed","insufficient_funds","2019-2-7"
153,31,22000,"failed","insufficient_funds","2019-2-8"
154,31,22000,"failed","insufficient_funds","2019-2-9"
155,31,22000,"failed","insufficient_funds","2019-2-10"
156,31,22000,"failed","insufficient_funds","2019-2-11"
157,31,22000,"failed","insufficient_funds","2019-2-12"
158,31,22000,"failed","insufficient_funds","2019-2-13"
159,31,22000,"failed","insufficient_funds","2019-2-14"
160,31,22000,"failed","insufficient_funds","2019-2-15"
161,32,22000,"success","","2019-2-25"
162,33,22000,"failed","card_expired","2017-1-21"
163,33,22000,"success","","2017-1-22"
164,34,22000,"success","","2018-1-22"
165,35,22000,"success","","2019-1-22"
166,36,22000,"success","","2018-5-15"
167,37,22000,"failed","unknown_error","2019-5-15"
168,37,22000,"success","","2019-5-16"
169,38,22000,"success","","2019-8-19"
170,39,22000,"failed","unknown_error","2017-8-4"
171,39,22000,"failed","unknown_error","2017-8-5"
172,39,22000,"failed","unknown_error","2017-8-6"
173,39,22000,"failed","unknown_error","2017-8-7"
174,39,22000,"failed","unknown_error","2017-8-8"
175,39,22000,"failed","unknown_error","2017-8-9"
176,39,22000,"failed","unknown_error","2017-8-10"
177,39,22000,"failed","unknown_error","2017-8-11"
178,39,22000,"failed","unknown_error","2017-8-12"
179,39,22000,"failed","unknown_error","2017-8-13"
180,39,22000,"failed","unknown_error","2017-8-14"
181,39,22000,"failed","unknown_error","2017-8-15"
182,39,22000,"failed","unknown_error","2017-8-16"
183,39,22000,"failed","unknown_error","2017-8-17"
184,39,22000,"failed","unknown_error","2017-8-18"
185,40,22000,"failed","card_expired","2019-9-15"
186,40,22000,"success","","2019-9-16"
187,41,22000,"success","","2017-6-24"
188,42,22000,"failed","unknown_error","2018-6-24"
189,42,22000,"success","","2018-6-25"
190,43,22000,"success","","2019-6-25"
191,44,22000,"success","","2017-5-22"
192,45,22000,"success","","2018-5-22"
193,46,22000,"success","","2019-5-22"
194,47,22000,"failed","card_expired","2017-11-26"
195,47,22000,"failed","card_expired","2017-11-27"
196,47,22000,"failed","card_expired","2017-11-28"
197,47,22000,"failed","card_expired","2017-11-29"
198,47,22000,"failed","card_expired","2017-11-30"
199,47,22000,"failed","card_expired","2017-12-1"
200,47,22000,"failed","card_expired","2017-12-2"
201,47,22000,"failed","card_expired","2017-12-3"
202,47,22000,"failed","card_expired","2017-12-4"
203,47,22000,"failed","card_expired","2017-12-5"
204,47,22000,"failed","card_expired","2017-12-6"
205,47,22000,"failed","card_expired","2017-12-7"
206,47,22000,"failed","card_expired","2017-12-8"
207,47,22000,"failed","card_expired","2017-12-9"
208,47,22000,"failed","card_expired","2017-12-10"
209,48,22000,"failed","card_expired","2019-6-23"
210,48,22000,"failed","card_expired","2019-6-24"
211,48,22000,"failed","card_expired","2019-6-25"
212,48,22000,"failed","card_expired","2019-6-26"
213,48,22000,"failed","card_expired","2019-6-27"
214,48,22000,"failed","card_expired","2019-6-28"
215,48,22000,"failed","card_expired","2019-6-29"
216,48,22000,"failed","card_expired","2019-6-30"
217,48,22000,"failed","card_expired","2019-7-1"
218,48,22000,"failed","card_expired","2019-7-2"
219,48,22000,"failed","card_expired","2019-7-3"
220,48,22000,"failed","card_expired","2019-7-4"
221,48,22000,"failed","card_expired","2019-7-5"
222,48,22000,"failed","card_expired","2019-7-6"
223,48,22000,"failed","card_expired","2019-7-7"
224,49,22000,"success","","2019-6-11"
225,50,3200,"success","","2019-5-26"
226,51,3200,"success","","2019-6-26"
227,52,3200,"success","","2019-7-26"
228,53,3200,"success","","2019-8-26"
229,54,3200,"success","","2019-9-26"
230,55,3200,"success","","2019-10-26"
231,56,3200,"success","","2017-5-21"
232,57,3200,"success","","2017-6-21"
233,58,3200,"failed","unknown_error","2017-7-21"
234,58,3200,"failed","unknown_error","2017-7-22"
235,58,3200,"failed","unknown_error","2017-7-23"
236,58,3200,"failed","unknown_error","2017-7-24"
237,58,3200,"failed","unknown_error","2017-7-25"
238,58,3200,"failed","unknown_error","2017-7-26"
239,58,3200,"failed","unknown_error","2017-7-27"
240,58,3200,"failed","unknown_error","2017-7-28"
241,58,3200,"failed","unknown_error","2017-7-29"
242,58,3200,"failed","unknown_error","2017-7-30"
243,58,3200,"failed","unknown_error","2017-7-31"
244,58,3200,"failed","unknown_error","2017-8-1"
245,58,3200,"failed","unknown_error","2017-8-2"
246,58,3200,"failed","unknown_error","2017-8-3"
247,58,3200,"failed","unknown_error","2017-8-4"
248,59,3200,"success","","2017-5-23"
249,60,3200,"failed","unknown_error","2017-6-23"
250,60,3200,"success","","2017-6-24"
251,61,3200,"failed","card_expired","2017-7-24"
252,61,3200,"failed","insufficient_funds","2017-7-25"
253,61,3200,"success","","2017-7-26"
254,62,3200,"success","","2017-8-26"
255,63,3200,"failed","card_expired","2017-9-26"
256,63,3200,"failed","card_expired","2017-9-27"
257,63,3200,"failed","card_expired","2017-9-28"
258,63,3200,"failed","card_expired","2017-9-29"
259,63,3200,"failed","card_expired","2017-9-30"
260,63,3200,"failed","card_expired","2017-10-1"
261,63,3200,"failed","card_expired","2017-10-2"
262,63,3200,"failed","card_expired","2017-10-3"
263,63,3200,"failed","card_expired","2017-10-4"
264,63,3200,"failed","card_expired","2017-10-5"
265,63,3200,"failed","card_expired","2017-10-6"
266,63,3200,"failed","card_expired","2017-10-7"
267,63,3200,"failed","card_expired","2017-10-8"
268,63,3200,"failed","card_expired","2017-10-9"
269,63,3200,"failed","card_expired","2017-10-10"
270,64,3200,"success","","2018-12-30"
271,65,3200,"success","","2019-1-30"
272,66,3200,"success","","2019-2-28"
273,67,3200,"success","","2019-3-28"
274,68,3200,"failed","unknown_error","2019-4-28"
275,68,3200,"failed","unknown_error","2019-4-29"
276,68,3200,"failed","unknown_error","2019-4-30"
277,68,3200,"failed","unknown_error","2019-5-1"
278,68,3200,"failed","unknown_error","2019-5-2"
279,68,3200,"failed","unknown_error","2019-5-3"
280,68,3200,"failed","unknown_error","2019-5-4"
281,68,3200,"failed","unknown_error","2019-5-5"
282,68,3200,"failed","unknown_error","2019-5-6"
283,68,3200,"failed","unknown_error","2019-5-7"
284,68,3200,"failed","unknown_error","2019-5-8"
285,68,3200,"failed","unknown_error","2019-5-9"
286,68,3200,"failed","unknown_error","2019-5-10"
287,68,3200,"failed","unknown_error","2019-5-11"
288,68,3200,"failed","unknown_error","2019-5-12"
289,69,22000,"success","","2019-9-24"
290,70,3200,"success","","2017-1-26"
291,71,3200,"failed","insufficient_funds","2017-2-26"
292,71,3200,"failed","insufficient_funds","2017-2-27"
293,71,3200,"failed","insufficient_funds","2017-2-28"
294,71,3200,"failed","insufficient_funds","2017-3-1"
295,71,3200,"failed","insufficient_funds","2017-3-2"
296,71,3200,"failed","insufficient_funds","2017-3-3"
297,71,3200,"failed","insufficient_funds","2017-3-4"
298,71,3200,"failed","insufficient_funds","2017-3-5"
299,71,3200,"failed","insufficient_funds","2017-3-6"
300,71,3200,"failed","insufficient_funds","2017-3-7"
301,71,3200,"failed","insufficient_funds","2017-3-8"
302,71,3200,"failed","insufficient_funds","2017-3-9"
303,71,3200,"failed","insufficient_funds","2017-3-10"
304,71,3200,"failed","insufficient_funds","2017-3-11"
305,71,3200,"failed","insufficient_funds","2017-3-12"
306,72,22000,"success","","2018-8-2"
307,73,22000,"failed","card_expired","2019-8-2"
308,73,22000,"failed","card_expired","2019-8-3"
309,73,22000,"failed","card_expired","2019-8-4"
310,73,22000,"failed","card_expired","2019-8-5"
311,73,22000,"failed","card_expired","2019-8-6"
312,73,22000,"failed","card_expired","2019-8-7"
313,73,22000,"failed","card_expired","2019-8-8"
314,73,22000,"failed","card_expired","2019-8-9"
315,73,22000,"failed","card_expired","2019-8-10"
316,73,22000,"failed","card_expired","2019-8-11"
317,73,22000,"failed","card_expired","2019-8-12"
318,73,22000,"failed","card_expired","2019-8-13"
319,73,22000,"failed","card_expired","2019-8-14"
320,73,22000,"failed","card_expired","2019-8-15"
321,73,22000,"failed","card_expired","2019-8-16"
322,74,22000,"failed","card_expired","2017-9-13"
323,74,22000,"failed","card_expired","2017-9-14"
324,74,22000,"failed","card_expired","2017-9-15"
325,74,22000,"failed","card_expired","2017-9-16"
326,74,22000,"failed","card_expired","2017-9-17"
327,74,22000,"failed","card_expired","2017-9-18"
328,74,22000,"failed","card_expired","2017-9-19"
329,74,22000,"failed","card_expired","2017-9-20"
330,74,22000,"failed","card_expired","2017-9-21"
331,74,22000,"failed","card_expired","2017-9-22"
332,74,22000,"failed","card_expired","2017-9-23"
333,74,22000,"failed","card_expired","2017-9-24"
334,74,22000,"failed","card_expired","2017-9-25"
335,74,22000,"failed","card_expired","2017-9-26"
336,74,22000,"failed","card_expired","2017-9-27"
337,75,3200,"success","","2018-2-27"
338,76,3200,"success","","2018-3-27"
339,77,3200,"success","","2018-4-27"
340,78,3200,"success","","2018-5-27"
341,79,3200,"success","","2018-6-27"
342,80,3200,"success","","2018-7-27"
343,81,3200,"failed","unknown_error","2018-8-27"
344,81,3200,"failed","unknown_error","2018-8-28"
345,81,3200,"failed","unknown_error","2018-8-29"
346,81,3200,"failed","unknown_error","2018-8-30"
347,81,3200,"failed","unknown_error","2018-8-31"
348,81,3200,"failed","unknown_error","2018-9-1"
349,81,3200,"failed","unknown_error","2018-9-2"
350,81,3200,"failed","unknown_error","2018-9-3"
351,81,3200,"failed","unknown_error","2018-9-4"
352,81,3200,"failed","unknown_error","2018-9-5"
353,81,3200,"failed","unknown_error","2018-9-6"
354,81,3200,"failed","unknown_error","2018-9-7"
355,81,3200,"failed","unknown_error","2018-9-8"
356,81,3200,"failed","unknown_error","2018-9-9"
357,81,3200,"failed","unknown_error","2018-9-10"
358,82,22000,"success","","2018-9-19"
359,83,22000,"success","","2019-9-19"
360,84,22000,"success","","2018-3-2"
361,85,22000,"success","","2019-3-2"
362,86,22000,"success","","2017-1-6"
363,87,22000,"success","","2018-1-6"
364,88,22000,"success","","2019-1-6"
365,89,22000,"success","","2017-7-23"
366,90,22000,"success","","2018-7-23"
367,91,22000,"success","","2019-7-23"
368,92,22000,"failed","card_expired","2019-8-4"
369,92,22000,"failed","card_expired","2019-8-5"
370,92,22000,"failed","card_expired","2019-8-6"
371,92,22000,"failed","card_expired","2019-8-7"
372,92,22000,"failed","card_expired","2019-8-8"
373,92,22000,"failed","card_expired","2019-8-9"
374,92,22000,"failed","card_expired","2019-8-10"
375,92,22000,"failed","card_expired","2019-8-11"
376,92,22000,"failed","card_expired","2019-8-12"
377,92,22000,"failed","card_expired","2019-8-13"
378,92,22000,"failed","card_expired","2019-8-14"
379,92,22000,"failed","card_expired","2019-8-15"
380,92,22000,"failed","card_expired","2019-8-16"
381,92,22000,"failed","card_expired","2019-8-17"
382,92,22000,"failed","card_expired","2019-8-18"
383,93,22000,"success","","2018-10-12"
384,94,22000,"failed","insufficient_funds","2019-10-12"
385,94,22000,"failed","insufficient_funds","2019-10-13"
386,94,22000,"failed","insufficient_funds","2019-10-14"
387,94,22000,"failed","insufficient_funds","2019-10-15"
388,94,22000,"failed","insufficient_funds","2019-10-16"
389,94,22000,"failed","insufficient_funds","2019-10-17"
390,94,22000,"failed","insufficient_funds","2019-10-18"
391,94,22000,"failed","insufficient_funds","2019-10-19"
392,94,22000,"failed","insufficient_funds","2019-10-20"
393,94,22000,"failed","insufficient_funds","2019-10-21"
394,94,22000,"failed","insufficient_funds","2019-10-22"
395,94,22000,"failed","insufficient_funds","2019-10-23"
396,94,22000,"failed","insufficient_funds","2019-10-24"
397,94,22000,"failed","insufficient_funds","2019-10-25"
398,94,22000,"failed","insufficient_funds","2019-10-26"
399,95,22000,"success","","2019-8-9"
400,96,3200,"failed","insufficient_funds","2019-3-3"
401,96,3200,"failed","card_expired","2019-3-4"
402,96,3200,"success","","2019-3-5"
403,97,3200,"failed","insufficient_funds","2019-4-5"
404,97,3200,"failed","insufficient_funds","2019-4-6"
405,97,3200,"failed","insufficient_funds","2019-4-7"
406,97,3200,"failed","insufficient_funds","2019-4-8"
407,97,3200,"failed","insufficient_funds","2019-4-9"
408,97,3200,"failed","insufficient_funds","2019-4-10"
409,97,3200,"failed","insufficient_funds","2019-4-11"
410,97,3200,"failed","insufficient_funds","2019-4-12"
411,97,3200,"failed","insufficient_funds","2019-4-13"
412,97,3200,"failed","insufficient_funds","2019-4-14"
413,97,3200,"failed","insufficient_funds","2019-4-15"
414,97,3200,"failed","insufficient_funds","2019-4-16"
415,97,3200,"failed","insufficient_funds","2019-4-17"
416,97,3200,"failed","insufficient_funds","2019-4-18"
417,97,3200,"failed","insufficient_funds","2019-4-19"
418,98,22000,"failed","card_expired","2017-6-2"
419,98,22000,"failed","card_expired","2017-6-3"
420,98,22000,"failed","card_expired","2017-6-4"
421,98,22000,"failed","card_expired","2017-6-5"
422,98,22000,"failed","card_expired","2017-6-6"
423,98,22000,"failed","card_expired","2017-6-7"
424,98,22000,"failed","card_expired","2017-6-8"
425,98,22000,"failed","card_expired","2017-6-9"
426,98,22000,"failed","card_expired","2017-6-10"
427,98,22000,"failed","card_expired","2017-6-11"
428,98,22000,"failed","card_expired","2017-6-12"
429,98,22000,"failed","card_expired","2017-6-13"
430,98,22000,"failed","card_expired","2017-6-14"
431,98,22000,"failed","card_expired","2017-6-15"
432,98,22000,"failed","card_expired","2017-6-16"
433,99,22000,"success","","2019-8-31"
434,100,22000,"success","","2018-9-12"
435,101,22000,"success","","2019-9-12"
436,102,3200,"success","","2018-1-17"
437,103,3200,"success","","2018-2-17"
438,104,3200,"success","","2018-3-17"
439,105,3200,"failed","insufficient_funds","2018-4-17"
440,105,3200,"failed","insufficient_funds","2018-4-18"
441,105,3200,"failed","insufficient_funds","2018-4-19"
442,105,3200,"failed","insufficient_funds","2018-4-20"
443,105,3200,"failed","insufficient_funds","2018-4-21"
444,105,3200,"failed","insufficient_funds","2018-4-22"
445,105,3200,"failed","insufficient_funds","2018-4-23"
446,105,3200,"failed","insufficient_funds","2018-4-24"
447,105,3200,"failed","insufficient_funds","2018-4-25"
448,105,3200,"failed","insufficient_funds","2018-4-26"
449,105,3200,"failed","insufficient_funds","2018-4-27"
450,105,3200,"failed","insufficient_funds","2018-4-28"
451,105,3200,"failed","insufficient_funds","2018-4-29"
452,105,3200,"failed","insufficient_funds","2018-4-30"
453,105,3200,"failed","insufficient_funds","2018-5-1"
454,106,22000,"success","","2018-5-29"
455,107,22000,"success","","2019-5-29"
456,108,22000,"success","","2018-6-3"
457,109,22000,"failed","unknown_error","2019-6-3"
458,109,22000,"success","","2019-6-4"
459,110,3200,"success","","2017-1-26"
460,111,3200,"success","","2017-2-26"
461,112,3200,"failed","card_expired","2017-3-26"
462,112,3200,"failed","card_expired","2017-3-27"
463,112,3200,"failed","card_expired","2017-3-28"
464,112,3200,"failed","card_expired","2017-3-29"
465,112,3200,"failed","card_expired","2017-3-30"
466,112,3200,"failed","card_expired","2017-3-31"
467,112,3200,"failed","card_expired","2017-4-1"
468,112,3200,"failed","card_expired","2017-4-2"
469,112,3200,"failed","card_expired","2017-4-3"
470,112,3200,"failed","card_expired","2017-4-4"
471,112,3200,"failed","card_expired","2017-4-5"
472,112,3200,"failed","card_expired","2017-4-6"
473,112,3200,"failed","card_expired","2017-4-7"
474,112,3200,"failed","card_expired","2017-4-8"
475,112,3200,"failed","card_expired","2017-4-9"
476,113,22000,"success","","2018-4-20"
477,114,22000,"success","","2019-4-20"
478,115,3200,"success","","2019-3-20"
479,116,3200,"success","","2019-4-20"
480,117,3200,"success","","2019-5-20"
481,118,3200,"success","","2019-6-20"
482,119,3200,"success","","2019-7-20"
483,120,3200,"failed","unknown_error","2019-8-20"
484,120,3200,"failed","unknown_error","2019-8-21"
485,120,3200,"failed","unknown_error","2019-8-22"
486,120,3200,"failed","unknown_error","2019-8-23"
487,120,3200,"failed","unknown_error","2019-8-24"
488,120,3200,"failed","unknown_error","2019-8-25"
489,120,3200,"failed","unknown_error","2019-8-26"
490,120,3200,"failed","unknown_error","2019-8-27"
491,120,3200,"failed","unknown_error","2019-8-28"
492,120,3200,"failed","unknown_error","2019-8-29"
493,120,3200,"failed","unknown_error","2019-8-30"
494,120,3200,"failed","unknown_error","2019-8-31"
495,120,3200,"failed","unknown_error","2019-9-1"
496,120,3200,"failed","unknown_error","2019-9-2"
497,120,3200,"failed","unknown_error","2019-9-3"
498,121,22000,"success","","2017-12-10"
499,122,22000,"success","","2018-12-10"
500,123,22000,"failed","insufficient_funds","2019-8-27"
501,123,22000,"failed","insufficient_funds","2019-8-28"
502,123,22000,"failed","insufficient_funds","2019-8-29"
503,123,22000,"failed","insufficient_funds","2019-8-30"
504,123,22000,"failed","insufficient_funds","2019-8-31"
505,123,22000,"failed","insufficient_funds","2019-9-1"
506,123,22000,"failed","insufficient_funds","2019-9-2"
507,123,22000,"failed","insufficient_funds","2019-9-3"
508,123,22000,"failed","insufficient_funds","2019-9-4"
509,123,22000,"failed","insufficient_funds","2019-9-5"
510,123,22000,"failed","insufficient_funds","2019-9-6"
511,123,22000,"failed","insufficient_funds","2019-9-7"
512,123,22000,"failed","insufficient_funds","2019-9-8"
513,123,22000,"failed","insufficient_funds","2019-9-9"
514,123,22000,"failed","insufficient_funds","2019-9-10"
515,124,3200,"failed","insufficient_funds","2019-10-16"
516,124,3200,"failed","insufficient_funds","2019-10-17"
517,124,3200,"failed","insufficient_funds","2019-10-18"
518,124,3200,"failed","insufficient_funds","2019-10-19"
519,124,3200,"failed","insufficient_funds","2019-10-20"
520,124,3200,"failed","insufficient_funds","2019-10-21"
521,124,3200,"failed","insufficient_funds","2019-10-22"
522,124,3200,"failed","insufficient_funds","2019-10-23"
523,124,3200,"failed","insufficient_funds","2019-10-24"
524,124,3200,"failed","insufficient_funds","2019-10-25"
525,124,3200,"failed","insufficient_funds","2019-10-26"
526,124,3200,"failed","insufficient_funds","2019-10-27"
527,124,3200,"failed","insufficient_funds","2019-10-28"
528,124,3200,"failed","insufficient_funds","2019-10-29"
529,124,3200,"failed","insufficient_funds","2019-10-30"
530,125,22000,"failed","card_expired","2017-7-6"
531,125,22000,"failed","card_expired","2017-7-7"
532,125,22000,"failed","card_expired","2017-7-8"
533,125,22000,"failed","card_expired","2017-7-9"
534,125,22000,"failed","card_expired","2017-7-10"
535,125,22000,"failed","card_expired","2017-7-11"
536,125,22000,"failed","card_expired","2017-7-12"
537,125,22000,"failed","card_expired","2017-7-13"
538,125,22000,"failed","card_expired","2017-7-14"
539,125,22000,"failed","card_expired","2017-7-15"
540,125,22000,"failed","card_expired","2017-7-16"
541,125,22000,"failed","card_expired","2017-7-17"
542,125,22000,"failed","card_expired","2017-7-18"
543,125,22000,"failed","card_expired","2017-7-19"
544,125,22000,"failed","card_expired","2017-7-20"
545,126,3200,"failed","unknown_error","2019-4-6"
546,126,3200,"success","","2019-4-7"
547,127,3200,"success","","2019-5-7"
548,128,3200,"failed","unknown_error","2019-6-7"
549,128,3200,"failed","unknown_error","2019-6-8"
550,128,3200,"failed","unknown_error","2019-6-9"
551,128,3200,"failed","unknown_error","2019-6-10"
552,128,3200,"failed","unknown_error","2019-6-11"
553,128,3200,"failed","unknown_error","2019-6-12"
554,128,3200,"failed","unknown_error","2019-6-13"
555,128,3200,"failed","unknown_error","2019-6-14"
556,128,3200,"failed","unknown_error","2019-6-15"
557,128,3200,"failed","unknown_error","2019-6-16"
558,128,3200,"failed","unknown_error","2019-6-17"
559,128,3200,"failed","unknown_error","2019-6-18"
560,128,3200,"failed","unknown_error","2019-6-19"
561,128,3200,"failed","unknown_error","2019-6-20"
562,128,3200,"failed","unknown_error","2019-6-21"
563,129,22000,"success","","2018-7-1"
564,130,22000,"failed","insufficient_funds","2019-7-1"
565,130,22000,"failed","insufficient_funds","2019-7-2"
566,130,22000,"failed","insufficient_funds","2019-7-3"
567,130,22000,"failed","insufficient_funds","2019-7-4"
568,130,22000,"failed","insufficient_funds","2019-7-5"
569,130,22000,"failed","insufficient_funds","2019-7-6"
570,130,22000,"failed","insufficient_funds","2019-7-7"
571,130,22000,"failed","insufficient_funds","2019-7-8"
572,130,22000,"failed","insufficient_funds","2019-7-9"
573,130,22000,"failed","insufficient_funds","2019-7-10"
574,130,22000,"failed","insufficient_funds","2019-7-11"
575,130,22000,"failed","insufficient_funds","2019-7-12"
576,130,22000,"failed","insufficient_funds","2019-7-13"
577,130,22000,"failed","insufficient_funds","2019-7-14"
578,130,22000,"failed","insufficient_funds","2019-7-15"
579,131,22000,"success","","2019-7-20"
580,132,22000,"success","","2018-1-18"
